20.25927, 13.38091, 4.918689, 1.706788, 0.563859, 2.456872, 0.06548322, 0.1240001, 0.5491438, 0.5785492
20.21484, 13.6211, 4.916434, 1.734658, 0.5590712, 1.522129, 0.06525704, 0.1238634, 0.5467362, 0.5759158
20.20013, 13.86254, 4.915529, 1.752225, 0.5486822, 0.8790495, 0.06517204, 0.1237566, 0.5442851, 0.573327
20.13824, 14.09704, 4.912444, 1.790044, 0.5670715, 1.146687, 0.06496875, 0.1236324, 0.5419707, 0.5707553
20.08903, 14.33527, 4.911617, 1.815724, 0.5644945, 0.05809522, 0.06477045, 0.1235321, 0.5396785, 0.5682171
20.01299, 14.56779, 4.909284, 1.847899, 0.5672336, 1.614691, 0.06450023, 0.1234214, 0.5374814, 0.5657019
19.91268, 14.80145, 4.91116, 1.886833, 0.5776022, 0.9834772, 0.06424535, 0.1233232, 0.5354962, 0.5632058
19.8404, 15.0276, 4.904934, 1.90601, 0.5570805, 3.850067, 0.06400605, 0.1231927, 0.5334142, 0.5607442
19.80564, 15.2496, 4.893155, 1.917807, 0.5427739, 2.631301, 0.06374225, 0.1230168, 0.531186, 0.5583236
19.66983, 15.46184, 4.894475, 1.991221, 0.6313455, 7.791729, 0.06357577, 0.122751, 0.5297191, 0.5559208
19.6298, 15.6671, 4.873341, 2.003381, 0.6151019, 5.014517, 0.06330675, 0.122388, 0.5279253, 0.5535466
19.52745, 15.88192, 4.869184, 2.031185, 0.6089294, 1.746826, 0.0630383, 0.1220003, 0.5261544, 0.5512082
19.42648, 16.08792, 4.860444, 2.059596, 0.6082375, 0.4332325, 0.06277407, 0.1215692, 0.5244051, 0.548911
19.31835, 16.30276, 4.857452, 2.076397, 0.5791186, 2.120325, 0.06251555, 0.1211403, 0.5225138, 0.5466307
19.20395, 16.4851, 4.837999, 2.107679, 0.5843913, 2.350294, 0.06226451, 0.1206488, 0.5206633, 0.5444043
19.07853, 16.68857, 4.836246, 2.137276, 0.5856214, 0.4509251, 0.06203417, 0.1201574, 0.5188557, 0.5422195
18.95524, 16.88474, 4.83011, 2.164632, 0.5846147, 0.2269838, 0.06180911, 0.119668, 0.517052, 0.5400747
18.79719, 17.07464, 4.835444, 2.220215, 0.639243, 5.891825, 0.06172639, 0.1191898, 0.5157071, 0.5381185
18.64356, 17.27881, 4.845366, 2.250884, 0.6364716, 0.5917547, 0.06180265, 0.1187141, 0.5144456, 0.5362141
18.53264, 17.49065, 4.839761, 2.239041, 0.5541176, 6.542853, 0.06167369, 0.1182444, 0.5126128, 0.5341251
18.33372, 17.65967, 4.844068, 2.283912, 0.570554, 3.453811, 0.06203299, 0.1177848, 0.5109997, 0.5321469
18.19361, 17.85403, 4.840546, 2.288345, 0.523185, 2.743328, 0.06227548, 0.1173258, 0.509152, 0.530097
18.06041, 18.03801, 4.832538, 2.305852, 0.5157208, 1.177412, 0.06230814, 0.1168719, 0.5072475, 0.5280528
17.88107, 18.19693, 4.829825, 2.347128, 0.5429509, 2.045515, 0.0625254, 0.1164468, 0.5054464, 0.5260849
17.73731, 18.35043, 4.809808, 2.370598, 0.5419843, 2.276674, 0.06254718, 0.1160805, 0.5036072, 0.5241464
17.59668, 18.538, 4.806779, 2.377538, 0.5130413, 6.941604, 0.06239155, 0.1156729, 0.501707, 0.5221656
17.41558, 18.70164, 4.808925, 2.404686, 0.5142556, 0.05078697, 0.06227288, 0.1152743, 0.4998278, 0.520207
17.22938, 18.84793, 4.805548, 2.438291, 0.5274723, 1.950972, 0.06220047, 0.1149189, 0.49798, 0.5182884
17.062, 18.98757, 4.790684, 2.463573, 0.5282233, 1.185114, 0.06204824, 0.114627, 0.49614, 0.5163947
16.89314, 19.15817, 4.792267, 2.474691, 0.505513, 2.930567, 0.06183923, 0.1142694, 0.4943146, 0.5144928
16.68008, 19.26732, 4.784521, 2.514932, 0.5213793, 3.026372, 0.06170818, 0.1140642, 0.4925084, 0.5126362
16.49163, 19.41817, 4.788125, 2.537412, 0.5197858, 2.957942, 0.06155014, 0.1138116, 0.4907207, 0.5107864
16.2856, 19.55971, 4.795714, 2.562818, 0.5182984, 0.3030461, 0.06142503, 0.1135352, 0.4889524, 0.5089517
16.05777, 19.64743, 4.791078, 2.611745, 0.5512321, 10.29511, 0.06145825, 0.1134905, 0.4872192, 0.5072359
15.86161, 19.78171, 4.792273, 2.632197, 0.5439893, 0.6203256, 0.06142136, 0.1133834, 0.485494, 0.5054991
15.66617, 19.91082, 4.786743, 2.63813, 0.5021422, 3.460376, 0.06130633, 0.1132189, 0.4837877, 0.5037171
15.45466, 20.0466, 4.797061, 2.65656, 0.4942251, 0.9953502, 0.06118739, 0.1129508, 0.4821052, 0.5019584
15.25093, 20.18235, 4.801869, 2.667653, 0.4742105, 5.639625, 0.06102238, 0.1125983, 0.4804655, 0.5002792
15.06044, 20.3139, 4.798465, 2.679475, 0.4627053, 1.865145, 0.06081164, 0.1122107, 0.4788862, 0.498732
14.83149, 20.39603, 4.798044, 2.715505, 0.4813618, 2.118165, 0.0606071, 0.1118382, 0.4772954, 0.4971243
14.62074, 20.51078, 4.800132, 2.73242, 0.4739872, 0.6175871, 0.06040183, 0.1114578, 0.4757414, 0.495622
14.39081, 20.5938, 4.803618, 2.767467, 0.4954509, 1.274601, 0.06019749, 0.1110809, 0.4741773, 0.4940633
14.15045, 20.66411, 4.807666, 2.79938, 0.5021682, 0.7747176, 0.06000149, 0.1107082, 0.4726148, 0.4924837
13.91838, 20.73263, 4.809212, 2.834155, 0.5208509, 0.4066787, 0.05980917, 0.1103405, 0.4710561, 0.4908741
13.65963, 20.78806, 4.821898, 2.868946, 0.528251, 2.079979, 0.05969121, 0.1099853, 0.4695, 0.4892545
13.41626, 20.81678, 4.822469, 2.921285, 0.5750482, 2.517489, 0.05961636, 0.1096988, 0.4679531, 0.4876943
13.17095, 20.85964, 4.826404, 2.953338, 0.5779063, 0.2563784, 0.05959444, 0.1094525, 0.4664213, 0.4861892
12.94153, 20.91604, 4.825389, 2.976135, 0.5716146, 1.689444, 0.05952644, 0.10918, 0.4649049, 0.484679
12.72447, 20.97054, 4.81664, 2.996293, 0.5641959, 1.540718, 0.0593713, 0.1088753, 0.4634075, 0.4831537
12.48118, 21.00593, 4.821546, 3.025817, 0.5683526, 2.719845, 0.05922743, 0.1085745, 0.4619239, 0.4816643
12.23735, 21.04349, 4.82729, 3.049956, 0.5632949, 0.2842818, 0.05909419, 0.1082595, 0.4604549, 0.4801806
12.00037, 21.062, 4.826562, 3.081782, 0.5729736, 0.9348274, 0.05894661, 0.1079578, 0.4590015, 0.4787543
11.7505, 21.03815, 4.825633, 3.123442, 0.5863148, 1.838058, 0.05882445, 0.1077993, 0.4575645, 0.477508
11.50563, 21.02334, 4.825917, 3.159824, 0.5953051, 1.10199, 0.05871, 0.1077818, 0.456146, 0.4764343
11.27598, 21.0239, 4.819633, 3.186036, 0.5924978, 0.4873052, 0.05855366, 0.1077933, 0.4547529, 0.4753882
11.02659, 20.98323, 4.822611, 3.226724, 0.6050755, 4.229223, 0.05841357, 0.1081001, 0.4533851, 0.4746425
10.79945, 20.95242, 4.813267, 3.259252, 0.6086641, 0.4539767, 0.05824053, 0.1086212, 0.4520608, 0.4740632
10.55343, 20.95047, 4.814809, 3.265859, 0.5647658, 5.578602, 0.05807182, 0.1090314, 0.4507491, 0.4731238
10.29552, 20.97061, 4.832266, 3.27402, 0.5416244, 3.687337, 0.05793483, 0.1091264, 0.4494281, 0.4719536
10.05785, 20.95142, 4.831702, 3.293828, 0.5322158, 1.002578, 0.05778454, 0.1091835, 0.4481269, 0.4707378
9.839599, 20.92021, 4.818398, 3.317714, 0.5310837, 1.410107, 0.05761175, 0.1092444, 0.4468667, 0.4695214
9.599728, 20.91334, 4.814661, 3.315947, 0.4817541, 2.452981, 0.0574416, 0.1091372, 0.4456028, 0.4681379
9.38451, 20.86595, 4.80003, 3.341919, 0.4854236, 1.212639, 0.05732405, 0.1090575, 0.4443835, 0.4667701
9.154584, 20.82761, 4.796813, 3.361809, 0.4812472, 1.546585, 0.05724946, 0.1089326, 0.4431836, 0.4654026
8.893183, 20.78716, 4.815932, 3.378893, 0.4719478, 1.916943, 0.05710497, 0.1087539, 0.4419628, 0.46404
8.66895, 20.71057, 4.811061, 3.41085, 0.4831252, 4.459007, 0.05700413, 0.1086531, 0.4407849, 0.4627005
8.415921, 20.62184, 4.827496, 3.441698, 0.4883698, 2.828644, 0.05686019, 0.1086842, 0.4396191, 0.4614015
8.188239, 20.54158, 4.827791, 3.470804, 0.4965021, 0.09277836, 0.05673899, 0.1087793, 0.4384924, 0.4601431
7.951758, 20.4614, 4.83407, 3.494619, 0.4948046, 0.2246095, 0.0566143, 0.108905, 0.437382, 0.4589004
7.734413, 20.3752, 4.832159, 3.527319, 0.5137939, 3.457905, 0.05654754, 0.1090666, 0.4363394, 0.4577349
7.464333, 20.31363, 4.860834, 3.536234, 0.4932289, 4.570935, 0.0563888, 0.109072, 0.4352191, 0.4564985
7.239669, 20.21447, 4.861871, 3.560882, 0.4917434, 0.2586435, 0.05623546, 0.1091247, 0.4341286, 0.4552828
6.988617, 20.13423, 4.879241, 3.573967, 0.4778374, 1.734983, 0.05608604, 0.1090869, 0.4330028, 0.4540394
6.767636, 20.04005, 4.877043, 3.591959, 0.4690974, 0.3213127, 0.05593265, 0.1090145, 0.4318876, 0.4527914
6.523657, 19.95307, 4.890469, 3.604036, 0.4557372, 1.180205, 0.05581383, 0.10886, 0.4307463, 0.4515396
6.308489, 19.85728, 4.886385, 3.62242, 0.4528116, 2.508564, 0.05567972, 0.1086546, 0.4296174, 0.4502976
6.056139, 19.76848, 4.905521, 3.629964, 0.4350195, 2.256138, 0.05566074, 0.1083869, 0.4284581, 0.4490863
5.846092, 19.62016, 4.913878, 3.672858, 0.469778, 2.651306, 0.05560503, 0.1081894, 0.4273569, 0.4478729
5.639783, 19.50469, 4.908652, 3.693006, 0.4667515, 0.3836067, 0.055514, 0.1079669, 0.4262771, 0.4466662
5.442893, 19.35356, 4.908519, 3.728174, 0.483456, 1.632399, 0.05538129, 0.1078162, 0.4252827, 0.4455095
5.217805, 19.25723, 4.911949, 3.73384, 0.4635193, 1.967159, 0.05528502, 0.1075627, 0.4242341, 0.4443207
5.015472, 19.14329, 4.90167, 3.742214, 0.4402682, 3.959479, 0.0551722, 0.1072809, 0.4231688, 0.443143
4.828037, 18.99494, 4.895656, 3.76943, 0.4463847, 0.2276839, 0.05502933, 0.1070066, 0.4221575, 0.4419694
4.629344, 18.84453, 4.901318, 3.797662, 0.458957, 1.698548, 0.05488495, 0.1067393, 0.4212027, 0.4408089
4.433904, 18.71449, 4.896435, 3.812781, 0.451038, 0.79706, 0.05474122, 0.10646, 0.4202499, 0.4396535
4.241581, 18.57163, 4.890524, 3.824794, 0.4316675, 1.232571, 0.0546011, 0.1061835, 0.4192828, 0.438513
4.084579, 18.4135, 4.87249, 3.854016, 0.4415747, 1.850495, 0.05455925, 0.105909, 0.418432, 0.4373759
3.911573, 18.24173, 4.879605, 3.896531, 0.483226, 7.11625, 0.05462132, 0.1056361, 0.4178173, 0.4362825
3.682358, 18.10492, 4.899352, 3.897216, 0.4559463, 3.006622, 0.05451351, 0.1053792, 0.4170092, 0.4351653
3.505463, 17.95138, 4.889046, 3.907572, 0.4337363, 3.097916, 0.05443692, 0.1051474, 0.4161758, 0.4340555
3.296372, 17.78851, 4.9058, 3.917582, 0.4194584, 1.620675, 0.05430518, 0.1049365, 0.4152761, 0.4329605
3.12855, 17.60585, 4.912218, 3.95197, 0.4458488, 2.679231, 0.05419861, 0.1047113, 0.4145223, 0.4318683
2.933075, 17.4874, 4.902645, 3.948051, 0.4182746, 5.664174, 0.05406604, 0.1046919, 0.413629, 0.4308048
2.798165, 17.27225, 4.907822, 4.001179, 0.4691774, 3.526984, 0.05404702, 0.1045378, 0.4131024, 0.4297441
2.623828, 17.0904, 4.914231, 4.018255, 0.4616538, 0.2672422, 0.05402291, 0.1043939, 0.4125924, 0.428691
2.45325, 16.92007, 4.907069, 4.021537, 0.4281114, 1.721423, 0.05399808, 0.104315, 0.4119572, 0.4276286
2.28319, 16.74791, 4.906919, 4.032959, 0.4171958, 0.4545813, 0.0539626, 0.1043193, 0.4112893, 0.4265761
2.115064, 16.55316, 4.912035, 4.043217, 0.3966387, 5.257624, 0.05391372, 0.1043153, 0.4105716, 0.4255372
1.966387, 16.3274, 4.926396, 4.072286, 0.4054912, 2.760366, 0.05392467, 0.1041869, 0.4100022, 0.4244985
1.804152, 16.14822, 4.920877, 4.07531, 0.3784646, 1.010662, 0.05392036, 0.1041336, 0.4093179, 0.4234748
1.60616, 15.98275, 4.930385, 4.068066, 0.3488332, 2.118042, 0.05379582, 0.1042612, 0.4084437, 0.4225072
1.488512, 15.75475, 4.937911, 4.112188, 0.3901242, 2.203953, 0.05376689, 0.1042552, 0.4078515, 0.4214914
1.32336, 15.54392, 4.954055, 4.124064, 0.3804335, 1.659834, 0.0536871, 0.1042245, 0.4072209, 0.4204827
1.171979, 15.34975, 4.953549, 4.132769, 0.3668888, 0.9562966, 0.05359904, 0.1042586, 0.4065472, 0.4194865
0.9778395, 15.14364, 4.979902, 4.13013, 0.3416759, 4.389873, 0.05348728, 0.1043115, 0.4057081, 0.4185117
0.8274941, 14.95685, 4.970626, 4.130062, 0.3149203, 1.841196, 0.0533911, 0.1045084, 0.4048069, 0.4175898
0.7052551, 14.73979, 4.969675, 4.152211, 0.32203, 0.131818, 0.0532685, 0.1046832, 0.4039696, 0.4166525
0.6028477, 14.50189, 4.977029, 4.191754, 0.3572191, 2.009655, 0.05317646, 0.1047322, 0.4033978, 0.4156798
0.4348544, 14.28829, 4.995008, 4.192758, 0.3373921, 2.148246, 0.05305402, 0.1048015, 0.4026872, 0.4147193
0.3358639, 14.04404, 5.009124, 4.23682, 0.3834325, 4.412361, 0.05296555, 0.1047533, 0.4024056, 0.4137706
0.2854634, 13.78959, 5.001232, 4.284869, 0.4158584, 2.443945, 0.05334878, 0.1045922, 0.4029543, 0.4128861
0.1954966, 13.55082, 5.008549, 4.319008, 0.4393519, 1.626186, 0.05413438, 0.1043952, 0.4041739, 0.4120724
